date,region,city,crime_type,latitude,longitude,severity
2024-04-30,Шымкент,Шымкент,Кража,42.2915,69.5815,2
2024-04-30,Алматинская область,Талдыкорган,Кража,43.2866,76.9195,2
2024-05-01,Алматы,Алматы,Разбой,43.3153,76.9245,3
2024-05-01,Астана,Астана,Кража,51.1198,71.3654,1
2024-05-01,Алматы,Алматы,Кража,43.3078,76.9069,1
2024-05-01,Алматы,Алматы,Кража,43.2891,76.8425,1
2024-05-02,Северо-Казахстанская область,Петропавловск,Грабёж,54.8718,69.098,2
2024-05-02,Жамбылская область,Тараз,Грабёж,42.9887,71.2998,3
2024-05-02,Астана,Астана,Грабёж,51.253,71.489,3
2024-05-02,Алматы,Алматы,Грабёж,43.2978,76.9241,2
2024-05-02,Шымкент,Шымкент,Кража,42.3728,69.5115,2
2024-05-03,Астана,Астана,Грабёж,51.0982,71.4622,3
2024-05-03,Жамбылская область,Тараз,Грабёж,42.8842,71.4645,2
2024-05-03,Алматы,Алматы,Грабёж,43.2976,76.8498,2
2024-05-03,Шымкент,Шымкент,Кража,42.4064,69.5677,2
2024-05-04,Туркестанская область,Туркестан,Кража,43.2743,68.3244,2
2024-05-04,Алматинская область,Талдыкорган,Кража,43.188,76.8214,2
2024-05-04,Мангистауская область,Актау,Кража,43.6851,51.2083,2
2024-05-04,Павлодарская область,Павлодар,Разбой,52.2678,76.9877,3
2024-05-04,Астана,Астана,Кража,51.0745,71.4128,1
2024-05-04,Жамбылская область,Тараз,Кража,42.9192,71.3524,2
2024-05-04,Карагандинская область,Караганда,Другое,49.8473,73.1427,3
2024-05-04,Шымкент,Шымкент,Грабёж,42.3653,69.545,3
2024-05-04,Астана,Астана,Разбой,51.2147,71.5434,4
2024-05-04,Мангистауская область,Актау,Кража,43.6382,51.0733,1
2024-05-05,Северо-Казахстанская область,Петропавловск,Кража,54.8618,69.21,2
2024-05-05,Астана,Астана,Кража,51.1405,71.3571,2
2024-05-05,Астана,Астана,Разбой,51.0942,71.4477,3
2024-05-05,Алматы,Алматы,Кража,43.1638,76.7539,2
2024-05-06,Шымкент,Шымкент,Кража,42.2785,69.5286,2
2024-05-06,Алматы,Алматы,Кража,43.203,76.7815,2
2024-05-06,Алматы,Алматы,Разбой,43.2037,76.8527,3
2024-05-06,Алматы,Алматы,Разбой,43.2528,76.868,3
2024-05-07,Карагандинская область,Караганда,Грабёж,49.8282,73.0495,2
2024-05-07,Туркестанская область,Туркестан,Мошенничество,43.3228,68.1667,2
2024-05-07,Астана,Астана,Грабёж,51.1213,71.3698,3
2024-05-07,Шымкент,Шымкент,Кража,42.4127,69.5081,1
2024-05-08,Костанайская область,Костанай,Изнасилование,53.2265,63.6286,5
2024-05-08,Астана,Астана,Убийство,51.212,71.4064,5
2024-05-08,Алматы,Алматы,Кража,43.1884,76.8062,1
2024-05-08,Восточно-Казахстанская область,Усть-Каменогорск,Кража,50.0514,82.6833,2
2024-05-08,Астана,Астана,Разбой,51.1248,71.5159,4
2024-05-08,Алматы,Алматы,Кража,43.1929,76.8784,1
2024-05-09,Акмолинская область,Кокшетау,Разбой,51.2298,71.4537,3
2024-05-09,Алматы,Алматы,Кража,43.2836,76.8029,2
2024-05-09,Шымкент,Шымкент,Грабёж,42.2579,69.5753,3
2024-05-09,Астана,Астана,Кража,51.2199,71.478,1
2024-05-09,Астана,Астана,Грабёж,51.1125,71.5275,3
2024-05-10,Алматинская область,Талдыкорган,Грабёж,43.2511,76.8585,2
2024-05-10,Алматы,Алматы,Кража,43.1263,76.9259,1
2024-05-10,Павлодарская область,Павлодар,Кража,52.3769,76.8708,2
2024-05-10,Алматы,Алматы,Кража,43.2124,76.9245,2
2024-05-10,Алматинская область,Талдыкорган,Кража,43.2172,76.8212,2
2024-05-10,Павлодарская область,Павлодар,Кража,52.1893,76.8952,2
2024-05-10,Астана,Астана,Кража,51.2621,71.5126,1
2024-05-11,Шымкент,Шымкент,Кража,42.3651,69.6027,2
2024-05-11,Акмолинская область,Кокшетау,Грабёж,51.1563,71.3548,3
2024-05-11,Акмолинская область,Кокшетау,Кража,51.2221,71.5489,1
2024-05-11,Восточно-Казахстанская область,Усть-Каменогорск,Вымогательство,49.9298,82.6845,4
2024-05-11,Акмолинская область,Кокшетау,Грабёж,51.25,71.4736,2
2024-05-12,Шымкент,Шымкент,Кража,42.3824,69.5923,1
2024-05-12,Шымкент,Шымкент,Кража,42.4042,69.6377,1
2024-05-12,Алматы,Алматы,Кража,43.2158,76.755,1
2024-05-13,Астана,Астана,Кража,51.2339,71.3676,2
2024-05-13,Костанайская область,Костанай,Мошенничество,53.26,63.5246,3
2024-05-13,Алматы,Алматы,Кража,43.3176,76.753,1
2024-05-13,Алматы,Алматы,Кража,43.1814,76.8264,1
2024-05-13,Алматы,Алматы,Кража,43.2356,76.7846,1
2024-05-13,Павлодарская область,Павлодар,Кража,52.319,77.0235,1
2024-05-13,Алматинская область,Талдыкорган,Кража,43.1358,76.8539,2
2024-05-13,Алматы,Алматы,Разбой,43.32,76.8424,4
2024-05-13,Северо-Казахстанская область,Петропавловск,Грабёж,54.7763,69.1419,3
2024-05-13,Астана,Астана,Кража,51.1197,71.3503,1
2024-05-13,Шымкент,Шымкент,Кража,42.3181,69.6732,2
2024-05-14,Алматы,Алматы,Кража,43.2849,76.7593,2
2024-05-14,Астана,Астана,Кража,51.2236,71.4977,2
2024-05-14,Астана,Астана,Грабёж,51.0718,71.476,3
2024-05-14,Шымкент,Шымкент,Грабёж,42.3761,69.5366,2
2024-05-14,Астана,Астана,Разбой,51.0931,71.5436,3
2024-05-14,Алматинская область,Талдыкорган,Кража,43.3041,76.8187,2
2024-05-15,Северо-Казахстанская область,Петропавловск,Кража,54.9249,69.1588,1
2024-05-15,Алматы,Алматы,Кража,43.261,76.9079,2
2024-05-15,Шымкент,Шымкент,Кража,42.34,69.6279,2
2024-05-15,Жамбылская область,Тараз,Грабёж,42.8658,71.4098,3
2024-05-15,Алматинская область,Талдыкорган,Кража,43.3198,76.7705,1
2024-05-16,Карагандинская область,Караганда,Убийство,49.889,73.0558,5
2024-05-16,Шымкент,Шымкент,Грабёж,42.3905,69.539,3
2024-05-16,Карагандинская область,Караганда,Разбой,49.892,73.1648,4
2024-05-16,Астана,Астана,Разбой,51.2287,71.4917,4
2024-05-16,Карагандинская область,Караганда,Грабёж,49.8211,73.0763,2
2024-05-16,Астана,Астана,Кража,51.1045,71.4543,1
2024-05-16,Алматы,Алматы,Грабёж,43.1405,76.9445,3
2024-05-16,Шымкент,Шымкент,Кража,42.2424,69.549,1
2024-05-16,Восточно-Казахстанская область,Усть-Каменогорск,Разбой,50.0525,82.6304,3
2024-05-17,Алматинская область,Талдыкорган,Кража,43.1516,76.9174,1
2024-05-17,Алматинская область,Талдыкорган,Кража,43.2397,76.9322,1
2024-05-17,Карагандинская область,Караганда,Кража,49.7448,73.1465,1
2024-05-17,Астана,Астана,Разбой,51.0894,71.3885,3
2024-05-18,Алматы,Алматы,Изнасилование,43.1231,76.8636,5
2024-05-18,Мангистауская область,Актау,Разбой,43.7094,51.212,3
2024-05-18,Туркестанская область,Туркестан,Кража,43.3868,68.2519,1
2024-05-18,Алматы,Алматы,Кража,43.1667,76.7561,2
2024-05-19,Алматы,Алматы,Кража,43.1364,76.8449,1
2024-05-19,Астана,Астана,Кража,51.1493,71.3542,2
2024-05-19,Астана,Астана,Разбой,51.1746,71.4676,4
2024-05-19,Астана,Астана,Кража,51.0978,71.4087,2
2024-05-19,Алматы,Алматы,Грабёж,43.2217,76.7848,2
2024-05-20,Алматы,Алматы,Убийство,43.3161,76.7921,5
2024-05-20,Жамбылская область,Тараз,Грабёж,42.9251,71.3722,2
2024-05-20,Восточно-Казахстанская область,Усть-Каменогорск,Кража,49.9414,82.5285,2
2024-05-20,Северо-Казахстанская область,Петропавловск,Кража,54.8688,69.1268,2
2024-05-20,Западно-Казахстанская область,Уральск,Мошенничество,51.1404,51.3318,3
2024-05-20,Астана,Астана,Кража,51.2482,71.3767,1
2024-05-21,Астана,Астана,Разбой,51.1731,71.368,4
2024-05-21,Алматы,Алматы,Мошенничество,43.2899,76.7593,3
2024-05-21,Астана,Астана,Кража,51.2576,71.4182,2
2024-05-21,Алматы,Алматы,Кража,43.1501,76.8944,1
2024-05-21,Костанайская область,Костанай,Кража,53.1656,63.5892,1
2024-05-22,Астана,Астана,Кража,51.2645,71.379,2
2024-05-22,Павлодарская область,Павлодар,Разбой,52.3324,76.8978,4
2024-05-22,Шымкент,Шымкент,Грабёж,42.2427,69.566,2
2024-05-23,Астана,Астана,Грабёж,51.1441,71.4217,3
2024-05-23,Астана,Астана,Мошенничество,51.2265,71.5082,3
2024-05-23,Атырауская область,Атырау,Убийство,47.1079,51.9012,5
2024-05-23,Шымкент,Шымкент,Кража,42.2511,69.6305,1
2024-05-23,Карагандинская область,Караганда,Грабёж,49.7362,73.1181,3
2024-05-23,Актюбинская область,Актобе,Разбой,50.2475,57.1165,3
2024-05-23,Алматы,Алматы,Грабёж,43.1537,76.812,2
2024-05-24,Жамбылская область,Тараз,Изнасилование,42.9101,71.3237,5
2024-05-24,Алматы,Алматы,Кража,43.1623,76.7841,2
2024-05-24,Шымкент,Шымкент,Кража,42.4411,69.558,2
2024-05-24,Жамбылская область,Тараз,Грабёж,42.9391,71.3856,3
2024-05-24,Костанайская область,Костанай,Разбой,53.2964,63.6198,3
2024-05-25,Астана,Астана,Грабёж,51.1093,71.5462,3
2024-05-25,Алматинская область,Талдыкорган,Кража,43.1606,76.9342,1
2024-05-25,Карагандинская область,Караганда,Кража,49.8442,73.1881,1
2024-05-25,Астана,Астана,Грабёж,51.223,71.4771,2
2024-05-25,Астана,Астана,Кража,51.1295,71.4732,1
